,0,1,2,3
211,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
212,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
213,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
214,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
215,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
216,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
217,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
218,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
219,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
220,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
221,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
222,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
223,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
224,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab
225,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
226,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
227,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
228,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
229,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
230,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
231,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
232,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
233,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
234,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
235,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
236,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
237,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
238,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
239,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
240,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
241,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
242,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
243,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
244,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
245,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
246,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
247,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
248,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
249,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
250,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
251,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
252,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
253,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
254,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
255,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
256,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
257,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
258,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
259,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
260,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
261,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
262,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
263,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
264,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
265,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
266,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
267,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
268,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
269,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen
270,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
271,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
272,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
273,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
274,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
275,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
276,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
277,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
278,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
279,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
280,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
281,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
282,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
283,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
284,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
285,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
286,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
287,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
288,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
289,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
290,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
291,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
292,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
293,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
294,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
295,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
296,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
297,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
298,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
299,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos
300,Alph_Acet_Acet_lova,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
301,Alph_Acet_Acet_past,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
302,Alph_Acet_Acet_past,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
303,Alph_Acet_Acet_past,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
304,Alph_Acet_Acet_past,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
305,Alph_Acet_Acet_lova,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
306,Alph_Acet_Acet_lova,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
307,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
308,Alph_Acet_Acet_lova,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
309,Alph_Holo_Holo_acum,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
310,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
311,Alph_Holo_Holo_cary,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
312,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
313,Alph_Holo_Holo_acum,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
314,Alph_Rhod_Rhod_azot,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc
315,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
316,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
317,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
318,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
319,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
320,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
321,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
322,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
323,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
324,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
325,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
326,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_arab
327,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
328,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
329,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
330,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
331,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
332,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Pseu_phen
333,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
334,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
335,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
336,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
337,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
338,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_seos
339,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
340,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
341,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
342,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
343,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
344,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Esch_coli,Gamm_Ente_Idio_pisc
345,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
346,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
347,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
348,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
349,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
350,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Yers_pseu
351,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
352,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
353,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
354,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
355,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
356,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Yers_pseu
357,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
358,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
359,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
360,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
361,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
362,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Yers_pseu
363,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
364,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
365,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
366,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
367,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
368,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Yers_pseu
369,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
370,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
371,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
372,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
373,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
374,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
375,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
376,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
377,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
378,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
379,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
380,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
381,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
382,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
383,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
384,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
385,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
386,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
387,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
388,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
389,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
390,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
391,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
392,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
393,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
394,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
395,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
396,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
397,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
398,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
399,Alph_Acet_Acet_past,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
400,Alph_Acet_Acet_lova,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
401,Alph_Holo_Holo_cary,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
402,Alph_Holo_Holo_acum,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
403,Alph_Rhod_Rhod_mari,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
404,Alph_Rhod_Rhod_azot,Gamm_Card_Wohl_larv,Gamm_Ente_Idio_pisc,Gamm_Ente_Idio_seos
405,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Pseu_arab,Gamm_Ente_Pseu_phen
406,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_arab
407,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_arab
408,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
409,Alph_Acet_Acet_past,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
410,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
411,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
412,Alph_Holo_Holo_acum,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
413,Alph_Rhod_Rhod_mari,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
414,Alph_Rhod_Rhod_azot,Gamm_Ente_Pseu_arab,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
415,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_seos,Gamm_Ente_Pseu_phen
416,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu,Gamm_Ente_Idio_pisc,Gamm_Ente_Pseu_phen
417,Gamm_Card_Wohl_larv,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
418,Alph_Acet_Acet_past,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
419,Alph_Acet_Acet_lova,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
420,Alph_Holo_Holo_cary,Gamm_Ente_Pseu_phen,Gamm_Ente_Esch_coli,Gamm_Ente_Yers_pseu
